[21:48:45.963] 学习率0.05,训练200轮,batch为24
[23:02:03.900] iteration 3645 : loss : 0.083295, loss_ce: 0.034004, loss_dice: 0.116155
[23:02:04.749] iteration 3646 : loss : 0.135159, loss_ce: 0.048968, loss_dice: 0.192620
[23:02:05.290] iteration 3647 : loss : 0.094893, loss_ce: 0.027955, loss_dice: 0.139519
[23:02:07.580] iteration 3648 : loss : 0.142883, loss_ce: 0.053690, loss_dice: 0.202345
[23:02:07.972] iteration 3649 : loss : 0.219026, loss_ce: 0.072836, loss_dice: 0.316485
[23:02:08.588] iteration 3650 : loss : 0.168792, loss_ce: 0.051489, loss_dice: 0.246995
[23:02:08.960] iteration 3651 : loss : 0.178876, loss_ce: 0.042866, loss_dice: 0.269549
[23:02:11.071] iteration 3652 : loss : 0.076861, loss_ce: 0.018243, loss_dice: 0.115940
[23:02:12.099] iteration 3653 : loss : 0.075109, loss_ce: 0.015725, loss_dice: 0.114699
[23:02:12.445] iteration 3654 : loss : 0.119065, loss_ce: 0.031794, loss_dice: 0.177245
[23:02:13.312] iteration 3655 : loss : 0.095789, loss_ce: 0.036872, loss_dice: 0.135068
[23:02:14.706] iteration 3656 : loss : 0.074899, loss_ce: 0.013091, loss_dice: 0.116105
[23:02:17.478] iteration 3657 : loss : 0.088841, loss_ce: 0.025380, loss_dice: 0.131149
[23:02:17.835] iteration 3658 : loss : 0.116504, loss_ce: 0.063419, loss_dice: 0.151894
[23:02:19.222] iteration 3659 : loss : 0.068990, loss_ce: 0.016687, loss_dice: 0.103858
[23:02:21.431] iteration 3660 : loss : 0.127117, loss_ce: 0.033988, loss_dice: 0.189202
[23:02:23.152] iteration 3661 : loss : 0.137463, loss_ce: 0.022808, loss_dice: 0.213899
[23:02:23.541] iteration 3662 : loss : 0.117639, loss_ce: 0.045059, loss_dice: 0.166025
[23:02:26.135] iteration 3663 : loss : 0.077386, loss_ce: 0.030726, loss_dice: 0.108493
[23:02:26.510] iteration 3664 : loss : 0.109908, loss_ce: 0.051512, loss_dice: 0.148839
[23:02:27.309] iteration 3665 : loss : 0.112044, loss_ce: 0.054020, loss_dice: 0.150726
[23:02:28.049] iteration 3666 : loss : 0.151722, loss_ce: 0.053551, loss_dice: 0.217169
[23:02:30.832] iteration 3667 : loss : 0.105717, loss_ce: 0.052688, loss_dice: 0.141070
[23:02:33.850] iteration 3668 : loss : 0.167905, loss_ce: 0.026537, loss_dice: 0.262149
[23:02:34.257] iteration 3669 : loss : 0.286026, loss_ce: 0.045524, loss_dice: 0.446360
[23:02:34.997] iteration 3670 : loss : 0.091001, loss_ce: 0.031576, loss_dice: 0.130618
[23:02:37.766] iteration 3671 : loss : 0.120116, loss_ce: 0.040885, loss_dice: 0.172937
[23:02:39.196] iteration 3672 : loss : 0.255538, loss_ce: 0.122415, loss_dice: 0.344286
[23:02:39.611] iteration 3673 : loss : 0.197553, loss_ce: 0.055632, loss_dice: 0.292166
[23:02:40.656] iteration 3674 : loss : 0.239782, loss_ce: 0.091435, loss_dice: 0.338680
[23:02:43.596] iteration 3675 : loss : 0.108980, loss_ce: 0.052730, loss_dice: 0.146479
[23:02:44.936] iteration 3676 : loss : 0.117331, loss_ce: 0.031714, loss_dice: 0.174409
[23:02:45.372] iteration 3677 : loss : 0.171196, loss_ce: 0.042402, loss_dice: 0.257058
[23:02:45.742] iteration 3678 : loss : 0.134337, loss_ce: 0.048967, loss_dice: 0.191251
[23:02:49.866] iteration 3679 : loss : 0.112834, loss_ce: 0.034026, loss_dice: 0.165373
[23:02:50.281] iteration 3680 : loss : 0.147534, loss_ce: 0.041380, loss_dice: 0.218304
[23:02:50.624] iteration 3681 : loss : 0.119766, loss_ce: 0.032457, loss_dice: 0.177971
[23:02:51.005] iteration 3682 : loss : 0.130170, loss_ce: 0.042720, loss_dice: 0.188470
[23:02:54.433] iteration 3683 : loss : 0.143946, loss_ce: 0.040498, loss_dice: 0.212912
[23:02:54.827] iteration 3684 : loss : 0.160890, loss_ce: 0.056481, loss_dice: 0.230495
[23:02:55.299] iteration 3685 : loss : 0.172678, loss_ce: 0.059503, loss_dice: 0.248128
[23:02:55.750] iteration 3686 : loss : 0.158417, loss_ce: 0.040702, loss_dice: 0.236894
[23:02:58.019] iteration 3687 : loss : 0.167041, loss_ce: 0.066006, loss_dice: 0.234398
[23:02:58.370] iteration 3688 : loss : 0.080490, loss_ce: 0.026001, loss_dice: 0.116816
[23:02:58.721] iteration 3689 : loss : 0.078860, loss_ce: 0.023269, loss_dice: 0.115920
[23:02:59.090] iteration 3690 : loss : 0.131843, loss_ce: 0.027239, loss_dice: 0.201579
[23:03:01.513] iteration 3691 : loss : 0.082842, loss_ce: 0.033429, loss_dice: 0.115784
[23:03:01.865] iteration 3692 : loss : 0.070896, loss_ce: 0.027492, loss_dice: 0.099833
[23:03:02.215] iteration 3693 : loss : 0.074766, loss_ce: 0.023535, loss_dice: 0.108921
[23:03:02.643] iteration 3694 : loss : 0.071369, loss_ce: 0.020405, loss_dice: 0.105345
[23:03:05.301] iteration 3695 : loss : 0.094956, loss_ce: 0.027700, loss_dice: 0.139794
[23:03:07.175] iteration 3696 : loss : 0.154775, loss_ce: 0.028636, loss_dice: 0.238868
[23:03:07.668] iteration 3697 : loss : 0.130821, loss_ce: 0.018040, loss_dice: 0.206009
[23:03:08.023] iteration 3698 : loss : 0.135867, loss_ce: 0.044223, loss_dice: 0.196963
[23:03:09.994] iteration 3699 : loss : 0.244758, loss_ce: 0.056369, loss_dice: 0.370350
[23:03:10.334] iteration 3700 : loss : 0.149939, loss_ce: 0.050156, loss_dice: 0.216460
[23:03:10.691] iteration 3701 : loss : 0.151575, loss_ce: 0.034384, loss_dice: 0.229702
[23:03:11.069] iteration 3702 : loss : 0.114706, loss_ce: 0.030664, loss_dice: 0.170734
[23:03:13.457] iteration 3703 : loss : 0.152674, loss_ce: 0.019103, loss_dice: 0.241721
[23:03:15.149] iteration 3704 : loss : 0.128278, loss_ce: 0.033077, loss_dice: 0.191745
[23:03:15.514] iteration 3705 : loss : 0.110553, loss_ce: 0.027433, loss_dice: 0.165966
[23:03:15.954] iteration 3706 : loss : 0.110676, loss_ce: 0.045927, loss_dice: 0.153842
[23:03:18.522] iteration 3707 : loss : 0.092101, loss_ce: 0.022147, loss_dice: 0.138737
[23:03:21.213] iteration 3708 : loss : 0.071733, loss_ce: 0.021652, loss_dice: 0.105120
[23:03:21.557] iteration 3709 : loss : 0.115538, loss_ce: 0.053221, loss_dice: 0.157083
[23:03:21.897] iteration 3710 : loss : 0.071045, loss_ce: 0.015964, loss_dice: 0.107766
[23:03:22.998] iteration 3711 : loss : 0.075905, loss_ce: 0.021909, loss_dice: 0.111902
[23:03:26.042] iteration 3712 : loss : 0.128765, loss_ce: 0.074246, loss_dice: 0.165111
[23:03:26.395] iteration 3713 : loss : 0.156419, loss_ce: 0.032792, loss_dice: 0.238838
[23:03:26.794] iteration 3714 : loss : 0.133110, loss_ce: 0.046714, loss_dice: 0.190707
[23:03:28.278] iteration 3715 : loss : 0.192688, loss_ce: 0.060603, loss_dice: 0.280745
[23:03:29.974] iteration 3716 : loss : 0.097453, loss_ce: 0.029883, loss_dice: 0.142500
[23:03:30.316] iteration 3717 : loss : 0.179162, loss_ce: 0.037434, loss_dice: 0.273648
[23:03:30.656] iteration 3718 : loss : 0.113520, loss_ce: 0.063147, loss_dice: 0.147102
[23:03:31.190] iteration 3719 : loss : 0.172064, loss_ce: 0.031443, loss_dice: 0.265811
[23:03:31.260] iteration 3720 : loss : 0.296013, loss_ce: 0.032562, loss_dice: 0.471647
[23:03:31.312] epoch 40 : avg_loss : 0.133001, avg_ce: 0.040308, avg_dice: 0.194797
[23:03:36.791] iteration 3721 : loss : 0.177266, loss_ce: 0.031532, loss_dice: 0.274423
[23:03:37.230] iteration 3722 : loss : 0.148412, loss_ce: 0.054160, loss_dice: 0.211247
[23:03:37.619] iteration 3723 : loss : 0.069966, loss_ce: 0.030758, loss_dice: 0.096104
[23:03:37.987] iteration 3724 : loss : 0.152494, loss_ce: 0.023392, loss_dice: 0.238561
[23:03:40.739] iteration 3725 : loss : 0.116005, loss_ce: 0.044199, loss_dice: 0.163877
[23:03:41.296] iteration 3726 : loss : 0.136817, loss_ce: 0.053632, loss_dice: 0.192274
[23:03:41.707] iteration 3727 : loss : 0.143554, loss_ce: 0.060336, loss_dice: 0.199033
[23:03:42.126] iteration 3728 : loss : 0.140051, loss_ce: 0.043304, loss_dice: 0.204550
[23:03:49.364] iteration 3729 : loss : 0.173662, loss_ce: 0.055056, loss_dice: 0.252732
[23:03:49.756] iteration 3730 : loss : 0.157583, loss_ce: 0.057998, loss_dice: 0.223973
[23:03:50.112] iteration 3731 : loss : 0.072564, loss_ce: 0.023049, loss_dice: 0.105574
[23:03:50.484] iteration 3732 : loss : 0.080232, loss_ce: 0.026243, loss_dice: 0.116225
[23:03:52.214] iteration 3733 : loss : 0.092365, loss_ce: 0.040796, loss_dice: 0.126744
[23:03:52.958] iteration 3734 : loss : 0.143907, loss_ce: 0.024493, loss_dice: 0.223516
[23:03:53.322] iteration 3735 : loss : 0.163022, loss_ce: 0.059999, loss_dice: 0.231704
[23:03:53.667] iteration 3736 : loss : 0.100027, loss_ce: 0.031950, loss_dice: 0.145412
[23:03:55.109] iteration 3737 : loss : 0.142431, loss_ce: 0.046981, loss_dice: 0.206064
[23:03:57.289] iteration 3738 : loss : 0.190369, loss_ce: 0.045714, loss_dice: 0.286806
[23:03:57.630] iteration 3739 : loss : 0.112599, loss_ce: 0.036992, loss_dice: 0.163003
[23:03:57.993] iteration 3740 : loss : 0.130251, loss_ce: 0.035312, loss_dice: 0.193544
[23:03:59.361] iteration 3741 : loss : 0.174269, loss_ce: 0.035266, loss_dice: 0.266938
[23:04:00.919] iteration 3742 : loss : 0.130309, loss_ce: 0.047393, loss_dice: 0.185586
[23:04:01.268] iteration 3743 : loss : 0.141704, loss_ce: 0.043327, loss_dice: 0.207288
[23:04:01.610] iteration 3744 : loss : 0.158695, loss_ce: 0.041837, loss_dice: 0.236601
[23:04:03.848] iteration 3745 : loss : 0.056072, loss_ce: 0.018439, loss_dice: 0.081160
[23:04:04.265] iteration 3746 : loss : 0.103377, loss_ce: 0.043249, loss_dice: 0.143463
[23:04:04.670] iteration 3747 : loss : 0.104506, loss_ce: 0.032764, loss_dice: 0.152334
[23:04:05.055] iteration 3748 : loss : 0.096159, loss_ce: 0.028937, loss_dice: 0.140973
[23:04:09.981] iteration 3749 : loss : 0.143117, loss_ce: 0.051696, loss_dice: 0.204064
[23:04:10.382] iteration 3750 : loss : 0.162943, loss_ce: 0.035362, loss_dice: 0.247997
[23:04:10.769] iteration 3751 : loss : 0.153300, loss_ce: 0.033220, loss_dice: 0.233353
[23:04:11.146] iteration 3752 : loss : 0.127563, loss_ce: 0.046069, loss_dice: 0.181892
[23:04:16.126] iteration 3753 : loss : 0.108185, loss_ce: 0.018076, loss_dice: 0.168257
[23:04:16.478] iteration 3754 : loss : 0.082964, loss_ce: 0.032745, loss_dice: 0.116443
[23:04:16.835] iteration 3755 : loss : 0.081990, loss_ce: 0.020821, loss_dice: 0.122769
[23:04:17.197] iteration 3756 : loss : 0.097095, loss_ce: 0.027495, loss_dice: 0.143495
[23:04:20.160] iteration 3757 : loss : 0.188939, loss_ce: 0.107316, loss_dice: 0.243355
[23:04:20.528] iteration 3758 : loss : 0.069729, loss_ce: 0.024950, loss_dice: 0.099581
[23:04:20.943] iteration 3759 : loss : 0.113422, loss_ce: 0.043933, loss_dice: 0.159748
[23:04:21.310] iteration 3760 : loss : 0.108915, loss_ce: 0.028272, loss_dice: 0.162677
[23:04:26.770] iteration 3761 : loss : 0.113587, loss_ce: 0.034695, loss_dice: 0.166182
[23:04:27.193] iteration 3762 : loss : 0.118987, loss_ce: 0.037984, loss_dice: 0.172990
[23:04:27.541] iteration 3763 : loss : 0.075433, loss_ce: 0.027663, loss_dice: 0.107279
[23:04:27.942] iteration 3764 : loss : 0.130345, loss_ce: 0.038870, loss_dice: 0.191329
[23:04:33.830] iteration 3765 : loss : 0.154765, loss_ce: 0.062610, loss_dice: 0.216202
[23:04:34.272] iteration 3766 : loss : 0.168216, loss_ce: 0.057422, loss_dice: 0.242079
[23:04:34.632] iteration 3767 : loss : 0.156059, loss_ce: 0.059041, loss_dice: 0.220737
[23:04:35.041] iteration 3768 : loss : 0.209535, loss_ce: 0.033715, loss_dice: 0.326749
[23:04:39.818] iteration 3769 : loss : 0.143192, loss_ce: 0.040897, loss_dice: 0.211389
[23:04:40.258] iteration 3770 : loss : 0.160767, loss_ce: 0.056160, loss_dice: 0.230505
[23:04:40.649] iteration 3771 : loss : 0.120679, loss_ce: 0.048246, loss_dice: 0.168967
[23:04:41.008] iteration 3772 : loss : 0.163372, loss_ce: 0.049328, loss_dice: 0.239401
[23:04:44.822] iteration 3773 : loss : 0.131259, loss_ce: 0.046871, loss_dice: 0.187517
[23:04:45.186] iteration 3774 : loss : 0.082505, loss_ce: 0.019894, loss_dice: 0.124246
[23:04:45.570] iteration 3775 : loss : 0.137687, loss_ce: 0.060818, loss_dice: 0.188932
[23:04:45.911] iteration 3776 : loss : 0.120493, loss_ce: 0.056875, loss_dice: 0.162904
[23:04:48.532] iteration 3777 : loss : 0.157110, loss_ce: 0.050459, loss_dice: 0.228211
[23:04:48.956] iteration 3778 : loss : 0.216780, loss_ce: 0.060514, loss_dice: 0.320957
[23:04:49.357] iteration 3779 : loss : 0.128828, loss_ce: 0.052919, loss_dice: 0.179434
[23:04:49.716] iteration 3780 : loss : 0.102635, loss_ce: 0.039447, loss_dice: 0.144760
[23:04:52.603] iteration 3781 : loss : 0.150600, loss_ce: 0.024516, loss_dice: 0.234655
[23:04:52.954] iteration 3782 : loss : 0.080528, loss_ce: 0.036388, loss_dice: 0.109955
[23:04:53.301] iteration 3783 : loss : 0.086138, loss_ce: 0.027362, loss_dice: 0.125323
[23:04:53.659] iteration 3784 : loss : 0.126873, loss_ce: 0.035472, loss_dice: 0.187807
[23:04:56.359] iteration 3785 : loss : 0.141062, loss_ce: 0.059995, loss_dice: 0.195106
[23:04:56.812] iteration 3786 : loss : 0.142349, loss_ce: 0.056083, loss_dice: 0.199860
[23:04:57.220] iteration 3787 : loss : 0.153507, loss_ce: 0.054393, loss_dice: 0.219583
[23:04:57.560] iteration 3788 : loss : 0.117697, loss_ce: 0.029870, loss_dice: 0.176249
[23:05:01.676] iteration 3789 : loss : 0.155970, loss_ce: 0.030255, loss_dice: 0.239781
[23:05:02.019] iteration 3790 : loss : 0.071090, loss_ce: 0.025056, loss_dice: 0.101780
[23:05:02.387] iteration 3791 : loss : 0.125298, loss_ce: 0.036744, loss_dice: 0.184334
[23:05:02.753] iteration 3792 : loss : 0.105822, loss_ce: 0.036864, loss_dice: 0.151794
[23:05:04.218] iteration 3793 : loss : 0.187277, loss_ce: 0.057616, loss_dice: 0.273719
[23:05:04.560] iteration 3794 : loss : 0.216329, loss_ce: 0.069658, loss_dice: 0.314109
[23:05:04.899] iteration 3795 : loss : 0.113869, loss_ce: 0.029526, loss_dice: 0.170097
[23:05:05.263] iteration 3796 : loss : 0.076326, loss_ce: 0.023895, loss_dice: 0.111281
[23:05:09.743] iteration 3797 : loss : 0.128695, loss_ce: 0.040399, loss_dice: 0.187560
[23:05:10.094] iteration 3798 : loss : 0.212817, loss_ce: 0.045714, loss_dice: 0.324220
[23:05:10.487] iteration 3799 : loss : 0.144835, loss_ce: 0.044535, loss_dice: 0.211701
[23:05:10.933] iteration 3800 : loss : 0.162748, loss_ce: 0.044163, loss_dice: 0.241804
[23:05:15.603] iteration 3801 : loss : 0.137222, loss_ce: 0.029730, loss_dice: 0.208884
[23:05:15.995] iteration 3802 : loss : 0.139460, loss_ce: 0.061238, loss_dice: 0.191607
[23:05:16.359] iteration 3803 : loss : 0.102629, loss_ce: 0.031960, loss_dice: 0.149742
[23:05:16.738] iteration 3804 : loss : 0.099758, loss_ce: 0.024556, loss_dice: 0.149893
[23:05:20.246] iteration 3805 : loss : 0.107131, loss_ce: 0.028577, loss_dice: 0.159500
[23:05:20.681] iteration 3806 : loss : 0.135461, loss_ce: 0.040220, loss_dice: 0.198955
[23:05:21.076] iteration 3807 : loss : 0.079872, loss_ce: 0.022319, loss_dice: 0.118241
[23:05:21.466] iteration 3808 : loss : 0.095005, loss_ce: 0.034203, loss_dice: 0.135541
[23:05:24.249] iteration 3809 : loss : 0.121732, loss_ce: 0.012699, loss_dice: 0.194421
[23:05:24.585] iteration 3810 : loss : 0.147470, loss_ce: 0.017576, loss_dice: 0.234065
[23:05:24.922] iteration 3811 : loss : 0.126652, loss_ce: 0.041850, loss_dice: 0.183186
[23:05:25.260] iteration 3812 : loss : 0.155308, loss_ce: 0.076647, loss_dice: 0.207749
[23:05:25.331] iteration 3813 : loss : 0.230217, loss_ce: 0.053895, loss_dice: 0.347765
[23:05:25.377] epoch 41 : avg_loss : 0.131364, avg_ce: 0.040919, avg_dice: 0.191660
[23:05:30.432] iteration 3814 : loss : 0.300884, loss_ce: 0.073922, loss_dice: 0.452192
[23:05:30.888] iteration 3815 : loss : 0.094287, loss_ce: 0.023678, loss_dice: 0.141359
[23:05:31.254] iteration 3816 : loss : 0.096791, loss_ce: 0.027620, loss_dice: 0.142904
[23:05:31.737] iteration 3817 : loss : 0.087040, loss_ce: 0.036434, loss_dice: 0.120777
[23:05:34.361] iteration 3818 : loss : 0.150802, loss_ce: 0.062186, loss_dice: 0.209879
[23:05:34.754] iteration 3819 : loss : 0.104124, loss_ce: 0.029119, loss_dice: 0.154127
[23:05:35.175] iteration 3820 : loss : 0.125732, loss_ce: 0.049378, loss_dice: 0.176635
[23:05:35.599] iteration 3821 : loss : 0.147657, loss_ce: 0.052639, loss_dice: 0.211002
[23:05:42.621] iteration 3822 : loss : 0.144770, loss_ce: 0.027577, loss_dice: 0.222898
[23:05:43.014] iteration 3823 : loss : 0.117316, loss_ce: 0.037043, loss_dice: 0.170832
[23:05:43.449] iteration 3824 : loss : 0.136676, loss_ce: 0.032005, loss_dice: 0.206456
[23:05:43.830] iteration 3825 : loss : 0.122941, loss_ce: 0.047984, loss_dice: 0.172912
[23:05:45.566] iteration 3826 : loss : 0.106177, loss_ce: 0.025739, loss_dice: 0.159802
[23:05:45.912] iteration 3827 : loss : 0.133853, loss_ce: 0.032824, loss_dice: 0.201206
[23:05:46.252] iteration 3828 : loss : 0.099427, loss_ce: 0.023985, loss_dice: 0.149721
[23:05:46.591] iteration 3829 : loss : 0.157666, loss_ce: 0.035144, loss_dice: 0.239348
[23:05:48.505] iteration 3830 : loss : 0.246851, loss_ce: 0.098235, loss_dice: 0.345929
[23:05:48.931] iteration 3831 : loss : 0.180586, loss_ce: 0.038490, loss_dice: 0.275317
[23:05:49.313] iteration 3832 : loss : 0.165930, loss_ce: 0.053657, loss_dice: 0.240779
[23:05:49.736] iteration 3833 : loss : 0.204417, loss_ce: 0.029034, loss_dice: 0.321338
[23:05:52.329] iteration 3834 : loss : 0.113821, loss_ce: 0.043786, loss_dice: 0.160511
[23:05:52.765] iteration 3835 : loss : 0.102965, loss_ce: 0.029087, loss_dice: 0.152216
[23:05:53.259] iteration 3836 : loss : 0.166555, loss_ce: 0.052968, loss_dice: 0.242279
[23:05:53.622] iteration 3837 : loss : 0.133262, loss_ce: 0.056984, loss_dice: 0.184114
[23:05:56.421] iteration 3838 : loss : 0.121495, loss_ce: 0.024261, loss_dice: 0.186318
[23:05:56.810] iteration 3839 : loss : 0.060677, loss_ce: 0.026883, loss_dice: 0.083207
[23:05:57.218] iteration 3840 : loss : 0.096809, loss_ce: 0.034173, loss_dice: 0.138566
[23:05:57.615] iteration 3841 : loss : 0.096384, loss_ce: 0.028271, loss_dice: 0.141792
[23:06:01.896] iteration 3842 : loss : 0.096404, loss_ce: 0.038733, loss_dice: 0.134852
[23:06:02.268] iteration 3843 : loss : 0.084868, loss_ce: 0.025153, loss_dice: 0.124678
[23:06:02.647] iteration 3844 : loss : 0.096592, loss_ce: 0.030242, loss_dice: 0.140825
[23:06:02.987] iteration 3845 : loss : 0.053569, loss_ce: 0.020812, loss_dice: 0.075407
[23:06:07.675] iteration 3846 : loss : 0.124402, loss_ce: 0.026157, loss_dice: 0.189899
[23:06:08.105] iteration 3847 : loss : 0.095183, loss_ce: 0.038426, loss_dice: 0.133021
[23:06:08.980] iteration 3848 : loss : 0.062180, loss_ce: 0.016935, loss_dice: 0.092344
[23:06:09.340] iteration 3849 : loss : 0.075110, loss_ce: 0.020825, loss_dice: 0.111300
[23:06:12.846] iteration 3850 : loss : 0.127148, loss_ce: 0.046862, loss_dice: 0.180673
[23:06:13.226] iteration 3851 : loss : 0.109417, loss_ce: 0.058596, loss_dice: 0.143297
[23:06:13.573] iteration 3852 : loss : 0.121848, loss_ce: 0.040722, loss_dice: 0.175932
[23:06:13.982] iteration 3853 : loss : 0.116906, loss_ce: 0.033672, loss_dice: 0.172394
[23:06:19.475] iteration 3854 : loss : 0.133501, loss_ce: 0.027563, loss_dice: 0.204127
[23:06:19.871] iteration 3855 : loss : 0.096123, loss_ce: 0.032753, loss_dice: 0.138369
[23:06:20.308] iteration 3856 : loss : 0.097628, loss_ce: 0.041507, loss_dice: 0.135042
[23:06:20.740] iteration 3857 : loss : 0.135131, loss_ce: 0.017961, loss_dice: 0.213244
[23:06:25.105] iteration 3858 : loss : 0.213087, loss_ce: 0.050645, loss_dice: 0.321382
[23:06:27.073] iteration 3859 : loss : 0.199425, loss_ce: 0.052128, loss_dice: 0.297622
[23:06:27.490] iteration 3860 : loss : 0.139288, loss_ce: 0.037638, loss_dice: 0.207055
[23:06:27.880] iteration 3861 : loss : 0.149814, loss_ce: 0.038977, loss_dice: 0.223706
[23:06:31.212] iteration 3862 : loss : 0.179473, loss_ce: 0.031811, loss_dice: 0.277915
[23:06:33.160] iteration 3863 : loss : 0.102362, loss_ce: 0.044266, loss_dice: 0.141092
[23:06:33.505] iteration 3864 : loss : 0.138945, loss_ce: 0.073758, loss_dice: 0.182404
[23:06:33.893] iteration 3865 : loss : 0.142569, loss_ce: 0.043811, loss_dice: 0.208408
[23:06:36.022] iteration 3866 : loss : 0.127236, loss_ce: 0.047457, loss_dice: 0.180421
[23:06:39.181] iteration 3867 : loss : 0.147473, loss_ce: 0.081109, loss_dice: 0.191716
[23:06:39.530] iteration 3868 : loss : 0.121539, loss_ce: 0.081589, loss_dice: 0.148173
[23:06:39.932] iteration 3869 : loss : 0.088689, loss_ce: 0.048329, loss_dice: 0.115595
[23:06:40.273] iteration 3870 : loss : 0.094617, loss_ce: 0.044713, loss_dice: 0.127887
[23:06:42.396] iteration 3871 : loss : 0.118244, loss_ce: 0.035204, loss_dice: 0.173604
[23:06:42.770] iteration 3872 : loss : 0.097702, loss_ce: 0.043241, loss_dice: 0.134010
[23:06:43.154] iteration 3873 : loss : 0.157722, loss_ce: 0.061422, loss_dice: 0.221921
[23:06:43.528] iteration 3874 : loss : 0.091835, loss_ce: 0.025900, loss_dice: 0.135792
[23:06:45.166] iteration 3875 : loss : 0.066871, loss_ce: 0.018613, loss_dice: 0.099043
